THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
47.98162,68.03451,25.7292,62.27493,LOVE
49.6345,68.77834,24.78641,64.12045,LOVE
50.68604,68.85107,24.6605,65.03786,LOVE
51.55155,68.65296,25.01887,64.73843,LOVE
52.01193,68.59011,25.10429,64.83468,LOVE
52.092,68.13622,25.17818,65.11222,LOVE
51.30644,65.07315,26.11522,62.80735,LOVE
48.16216,60.67225,27.14543,60.2865,LOVE
44.48358,56.64232,28.31303,57.75522,LOVE
43.27307,55.52171,27.25707,57.5761,LOVE
44.84319,54.27469,26.04774,58.47275,LOVE
46.02199,52.97081,24.50007,59.5762,LOVE
41.00856,51.28265,23.52421,61.38276,LOVE
37.67218,53.73128,24.01807,61.25834,LOVE
38.07146,54.16659,24.22154,59.03052,LOVE
39.54978,54.34013,24.03572,57.56952,LOVE
39.82942,54.71619,23.90839,55.92121,LOVE
40.00226,54.6147,24.60348,56.27546,LOVE
41.16119,55.59217,25.20394,57.58706,LOVE
43.89452,56.16607,24.71725,58.71505,LOVE
42.11708,56.6558,24.99901,59.1318,LOVE
37.57666,56.57483,25.08719,59.88077,LOVE
40.10788,57.64756,25.90449,59.71232,LOVE
42.79752,57.39135,25.26345,59.66957,LOVE
45.50309,57.22369,23.91419,60.18229,LOVE
38.19167,56.54455,24.37992,59.8188,LOVE
38.71736,58.51511,26.66792,58.73034,LOVE
43.19477,58.91493,27.41688,58.51106,LOVE
46.65645,56.7234,26.74675,59.70705,LOVE
40.33891,57.49384,27.31141,58.94066,LOVE
42.93482,60.714,27.86694,58.98855,LOVE
48.13729,62.43744,26.96882,59.39033,LOVE
52.82687,65.87901,27.27182,58.96234,LOVE
54.60832,69.42632,27.38277,58.29368,LOVE
52.83923,69.49828,26.56438,57.86578,LOVE
50.23767,68.94856,25.25162,57.57655,LOVE
49.14989,69.04764,24.88372,57.99892,LOVE
49.12297,70.17242,23.86794,59.35234,LOVE
49.06279,71.10245,23.73205,59.58921,LOVE
49.48164,71.69704,23.5347,60.18134,LOVE
50.38102,72.46454,23.67648,61.79568,LOVE
51.81197,72.6419,23.96827,62.52319,LOVE
55.2314,72.70953,24.18097,64.01878,LOVE
55.86187,71.87106,24.41308,64.60326,LOVE
55.71955,69.3573,24.87681,64.26592,LOVE
54.791,68.20118,25.1118,63.57571,LOVE
54.11649,67.67803,25.23604,62.94934,LOVE
54.02847,67.49572,25.80769,62.31042,LOVE
53.92341,67.46744,26.33463,61.74124,LOVE
54.18731,67.81631,27.1547,61.84806,LOVE
54.71724,68.38094,27.68983,61.94287,LOVE
54.74332,68.46433,27.66763,61.29869,LOVE
54.70663,68.43528,26.61872,60.92803,LOVE
54.5218,68.55514,27.15363,59.95312,LOVE
55.50068,68.5535,26.80134,59.31367,LOVE
56.24166,67.54665,26.50517,58.8996,LOVE
56.18286,65.96387,26.92626,58.52616,LOVE
56.11658,65.1403,27.33907,58.46224,LOVE
56.08337,65.15993,27.49019,58.56995,LOVE
55.94555,65.81985,27.61371,58.7622,LOVE
55.71442,66.36662,27.45036,58.90944,LOVE
55.53437,67.05062,26.85522,59.02239,LOVE
55.21505,67.50599,26.41336,59.16343,LOVE
54.75906,67.80356,26.07646,59.47915,LOVE
